unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
8865227,HV539237,2012-10-27 20:05:00+00:00,016XX W 38TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,912,9,11,59,26,1165937.0,1879527.0,2012,2018-02-10 15:50:01+00:00,41.82500519,-87.66673121,"(41.82500519, -87.66673121)"
11858317,JC469543,2019-10-12 01:17:00+00:00,016XX W 35TH ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,VEHICLE NON-COMMERCIAL,True,False,912,9,12,59,15,1166136.0,1881530.0,2019,2019-10-19 16:04:21+00:00,41.830497391,-87.665944049,"(41.830497391, -87.665944049)"
10426825,HZ164540,2016-02-09 17:46:00+00:00,034XX S HERMITAGE AVE,0583,STALKING,CYBERSTALKING,STREET,False,True,912,9,11,59,08A,1165246.0,1881867.0,2016,2018-02-10 15:50:01+00:00,41.831441082,-87.669199931,"(41.831441082, -87.669199931)"
10960181,JA282114,2017-05-28 00:25:00+00:00,032XX S DAMEN AVE,2021,NARCOTICS,POSS: BARBITUATES,STREET,True,False,912,9,11,59,18,1163543.0,1883271.0,2017,2018-02-10 15:50:01+00:00,41.835329767,-87.675408939,"(41.835329767, -87.675408939)"
11371550,JB338252,2018-07-06 16:31:00+00:00,019XX W 35TH ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,False,False,912,9,11,59,03,1164019.0,1881481.0,2018,2018-07-13 15:50:04+00:00,41.830407799,-87.67371278,"(41.830407799, -87.67371278)"
11586377,JC141016,2019-02-04 11:30:00+00:00,035XX S MARSHFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,912,9,12,59,11,1165929.0,1881189.0,2019,2019-02-11 16:12:16+00:00,41.829566062,-87.666713248,"(41.829566062, -87.666713248)"
8792355,HV466183,2012-09-07 23:30:00+00:00,018XX W 37TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,SIDEWALK,True,False,912,9,11,59,26,1164545.0,1880163.0,2012,2016-02-04 06:33:39+00:00,41.826779966,-87.671820105,"(41.826779966, -87.671820105)"
11983637,JD154235,2020-02-16 13:00:00+00:00,035XX S DAMEN AVE,0580,STALKING,SIMPLE,OTHER,False,True,912,9,12,59,08A,1163601.0,1881116.0,2020,2020-02-23 15:48:38+00:00,41.829414996,-87.675256695,"(41.829414996, -87.675256695)"
10034170,HY223658,2015-04-15 23:02:00+00:00,036XX S WOOD ST,2021,NARCOTICS,POSS: BARBITUATES,STREET,True,False,912,9,11,59,18,1164944.0,1880670.0,2015,2018-02-10 15:50:01+00:00,41.828162789,-87.67034189,"(41.828162789, -87.67034189)"
10102107,HY291016,2015-06-07 02:15:00+00:00,016XX W 33RD ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,False,912,9,11,59,04A,1165949.0,1882866.0,2015,2018-02-10 15:50:01+00:00,41.834167497,-87.666592113,"(41.834167497, -87.666592113)"
10883303,JA193229,2017-03-19 23:05:00+00:00,034XX S MARSHFIELD AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,True,False,912,9,11,59,03,1165908.0,1882026.0,2017,2018-02-10 15:50:01+00:00,41.831863324,-87.666766468,"(41.831863324, -87.666766468)"
10940594,JA258306,2017-04-30 21:08:00+00:00,032XX S BELL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,912,9,12,59,26,1161885.0,1882978.0,2017,2018-02-10 15:50:01+00:00,41.83456043,-87.681500828,"(41.83456043, -87.681500828)"
11063721,JA402038,2017-08-22 18:30:00+00:00,033XX S OAKLEY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,912,9,12,59,26,1161566.0,1882437.0,2017,2018-02-10 15:50:01+00:00,41.833082502,-87.682686363,"(41.833082502, -87.682686363)"
11150148,JA512978,2017-11-15 14:30:00+00:00,036XX S ASHLAND AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,STREET,True,False,912,9,11,59,15,1166266.0,1880505.0,2017,2018-02-10 15:50:01+00:00,41.827681913,-87.665496311,"(41.827681913, -87.665496311)"
11354247,JB315494,2018-06-18 11:50:00+00:00,035XX S HONORE ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",False,False,912,9,11,59,08B,1164595.0,1881247.0,2018,2018-06-25 15:52:40+00:00,41.829753522,-87.671606031,"(41.829753522, -87.671606031)"
11567054,JC117320,2019-01-08 08:30:00+00:00,035XX S SEELEY AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,OTHER,False,False,912,9,12,59,07,1163266.0,1881216.0,2019,2019-01-18 09:37:14+00:00,41.829696443,-87.676482997,"(41.829696443, -87.676482997)"
8600614,HV274859,2012-05-06 19:30:00+00:00,034XX S BELL AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,912,9,11,59,14,1161920.0,1881734.0,2012,2016-02-04 06:33:39+00:00,41.831146027,-87.681407044,"(41.831146027, -87.681407044)"
8883679,HV558053,2012-11-11 16:10:00+00:00,036XX S HONORE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,912,9,11,59,24,1164615.0,1880663.0,2012,2018-02-10 15:50:01+00:00,41.828150541,-87.671549157,"(41.828150541, -87.671549157)"
11734747,JC321042,2019-06-24 13:15:00+00:00,019XX W 38TH ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,912,9,12,59,26,1163871.0,1879483.0,2019,2019-07-01 16:17:39+00:00,41.824928186,-87.674312031,"(41.824928186, -87.674312031)"
11823491,JC427443,2019-07-01 12:00:00+00:00,037XX S ASHLAND AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",PARKING LOT/GARAGE(NON.RESID.),False,False,912,9,12,59,11,1166273.0,1880143.0,2019,2019-09-13 16:06:54+00:00,41.826688398,-87.665480953,"(41.826688398, -87.665480953)"
11995852,JD169758,2020-02-29 23:15:00+00:00,017XX W 38TH ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,912,9,12,59,15,1165202.0,1879511.0,2020,2020-03-07 15:47:57+00:00,41.824976901,-87.669428174,"(41.824976901, -87.669428174)"
10231345,HY418896,2015-09-11 08:20:00+00:00,036XX S ARCHER AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,False,912,9,11,59,26,1161932.0,1880620.0,2015,2018-02-10 15:50:01+00:00,41.828088837,-87.681394034,"(41.828088837, -87.681394034)"
10444282,HZ182419,2016-03-03 00:00:00+00:00,033XX S HOYNE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,True,912,9,11,59,20,1162890.0,1882600.0,2016,2018-02-10 15:50:01+00:00,41.83350217,-87.677823791,"(41.83350217, -87.677823791)"
11216903,JB133210,2018-01-28 19:20:00+00:00,032XX S PAULINA ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,False,False,912,9,11,59,04B,1165539.0,1883428.0,2018,2018-05-04 15:51:04+00:00,41.835718405,-87.668080532,"(41.835718405, -87.668080532)"
8731265,HV407219,2012-06-05 11:44:00+00:00,019XX W 33RD ST,0842,THEFT,AGG: FINANCIAL ID THEFT,BANK,False,False,912,9,11,59,06,1163802.0,1882803.0,2012,2018-02-10 15:50:01+00:00,41.834040078,-87.674471758,"(41.834040078, -87.674471758)"
9101844,HW246203,2013-04-24 17:45:00+00:00,034XX S WESTERN BLVD,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,True,False,912,9,11,59,08B,1161089.0,1881793.0,2013,2018-02-10 15:50:01+00:00,41.831325195,-87.684454417,"(41.831325195, -87.684454417)"
9390532,HW533954,2013-11-15 02:10:00+00:00,031XX S ASHLAND AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CTA BUS,True,False,912,9,11,59,04A,1166170.0,1884202.0,2013,2018-02-10 15:50:01+00:00,41.837828905,-87.665743111,"(41.837828905, -87.665743111)"
9714141,HX364386,2014-07-28 18:06:00+00:00,035XX S LEAVITT ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,False,False,912,9,11,59,08A,1162269.0,1881166.0,2014,2018-02-10 15:50:01+00:00,41.829580097,-87.680142381,"(41.829580097, -87.680142381)"
10349425,HY540230,2015-12-09 09:15:00+00:00,014XX W PERSHING RD,1537,OFFENSE INVOLVING CHILDREN,POS: PORNOGRAPHIC PRINT,GOVERNMENT BUILDING/PROPERTY,True,False,912,9,11,59,26,1167297.0,1878878.0,2015,2019-07-09 16:06:47+00:00,41.823195202,-87.661760367,"(41.823195202, -87.661760367)"
10282730,HY470758,2015-10-21 11:30:00+00:00,034XX S HERMITAGE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,912,9,11,59,04A,1165243.0,1882010.0,2015,2018-02-10 15:50:01+00:00,41.831833552,-87.669206881,"(41.831833552, -87.669206881)"
10454561,HZ193856,2016-03-19 22:30:00+00:00,020XX W 34TH ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,True,False,912,9,11,59,08B,1163484.0,1882131.0,2016,2018-02-10 15:50:01+00:00,41.832202725,-87.675657455,"(41.832202725, -87.675657455)"
11114814,JA466479,2017-10-10 17:30:00+00:00,035XX S WOOD ST,0880,THEFT,PURSE-SNATCHING,STREET,False,False,912,9,11,59,06,1164932.0,1881139.0,2017,2018-02-10 15:50:01+00:00,41.829450029,-87.670372638,"(41.829450029, -87.670372638)"
11240634,JB165413,2018-02-25 22:37:00+00:00,032XX S PAULINA ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,True,False,912,9,11,59,04A,1165539.0,1883428.0,2018,2018-05-04 15:51:04+00:00,41.835718405,-87.668080532,"(41.835718405, -87.668080532)"
11495529,JB500453,2018-11-01 17:00:00+00:00,034XX S ASHLAND AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,912,9,12,59,07,1166230.0,1881932.0,2018,2018-11-08 16:17:57+00:00,41.831598516,-87.665587695,"(41.831598516, -87.665587695)"
8867341,HV541106,2012-10-30 13:00:00+00:00,032XX S PAULINA ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,912,9,11,59,11,1165551.0,1883008.0,2012,2018-02-10 15:50:01+00:00,41.834565627,-87.668048436,"(41.834565627, -87.668048436)"
11857314,JC467259,2019-10-09 15:50:00+00:00,036XX S WOLCOTT AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,True,True,912,9,12,59,08B,1164281.0,1880588.0,2019,2020-02-11 15:48:28+00:00,41.827951786,-87.672776686,"(41.827951786, -87.672776686)"
11904634,JC526330,2019-11-27 10:11:00+00:00,038XX S IRON ST,1480,CONCEALED CARRY LICENSE VIOLATION,OTHER,OTHER,True,False,912,9,11,59,15,1167873.0,1879340.0,2019,2019-12-04 15:53:23+00:00,41.824450603,-87.659633957,"(41.824450603, -87.659633957)"
10437179,HZ174996,2016-03-04 22:17:00+00:00,022XX W 35TH ST,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,912,9,11,59,18,1161836.0,1881431.0,2016,2018-02-10 15:50:01+00:00,41.83031631,-87.68172368,"(41.83031631, -87.68172368)"
10908658,JA221242,2017-04-11 14:00:00+00:00,017XX W 35TH ST,0650,BURGLARY,HOME INVASION,APARTMENT,False,False,912,9,11,59,05,1165446.0,1881514.0,2017,2018-02-10 15:50:01+00:00,41.830468168,-87.668476137,"(41.830468168, -87.668476137)"
10980435,JA305717,2017-06-13 19:20:00+00:00,036XX S ARCHER AVE,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,PARK PROPERTY,True,False,912,9,11,59,24,1161480.0,1880243.0,2017,2018-02-10 15:50:01+00:00,41.827063706,-87.683062849,"(41.827063706, -87.683062849)"
11294909,JB236809,2018-04-24 22:24:00+00:00,031XX S WOOD ST,2021,NARCOTICS,POSS: BARBITUATES,STREET,True,False,912,9,11,59,18,1164862.0,1883714.0,2018,2018-05-04 15:51:04+00:00,41.83651758,-87.670556573,"(41.83651758, -87.670556573)"
11479653,JB479165,2018-10-15 12:30:00+00:00,035XX S ARCHER AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,OTHER,False,False,912,9,12,59,26,1162478.0,1881076.0,2018,2018-10-25 16:10:05+00:00,41.829328764,-87.679378076,"(41.829328764, -87.679378076)"
8580417,HV251352,2012-04-20 22:10:00+00:00,033XX S HAMILTON AVE,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,RESIDENCE-GARAGE,True,False,912,9,12,59,22,1162562.0,1882471.0,2012,2016-02-04 06:33:39+00:00,41.833155042,-87.679030899,"(41.833155042, -87.679030899)"
8650188,HV325336,2012-06-08 20:55:00+00:00,036XX S HAMILTON AVE,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,PARK PROPERTY,True,False,912,9,11,59,22,1162620.0,1880516.0,2012,2016-02-04 06:33:39+00:00,41.827789094,-87.678872734,"(41.827789094, -87.678872734)"
10239654,HY427330,2015-09-17 17:20:00+00:00,015XX W 35TH ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,False,False,912,9,11,59,10,1166432.0,1881537.0,2015,2018-02-10 15:50:01+00:00,41.830510285,-87.664857816,"(41.830510285, -87.664857816)"
10968105,JA291469,2017-06-03 20:15:00+00:00,033XX S SEELEY AVE,2870,PUBLIC PEACE VIOLATION,PEEPING TOM,RESIDENCE,False,False,912,9,11,59,24,1163229.0,1882472.0,2017,2018-02-10 15:50:01+00:00,41.833143819,-87.676583519,"(41.833143819, -87.676583519)"
11003262,JA331283,2017-07-02 09:25:00+00:00,033XX S HOYNE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,False,False,912,9,12,59,03,1162891.0,1882573.0,2017,2018-02-10 15:50:01+00:00,41.833428059,-87.677820878,"(41.833428059, -87.677820878)"
11422783,JB404646,2018-08-22 20:30:00+00:00,038XX S WINCHESTER AVE,2021,NARCOTICS,POSS: BARBITUATES,ALLEY,True,False,912,9,11,59,18,1163984.0,1879310.0,2018,2018-08-29 16:05:03+00:00,41.824451076,-87.673902337,"(41.824451076, -87.673902337)"
2622514,HJ225747,2003-03-03 16:00:00+00:00,033XX S DAMEN AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,913,9,11,59,06,1163563.0,1882539.0,2003,2018-02-28 15:56:25+00:00,41.833320661,-87.675356127,"(41.833320661, -87.675356127)"
2866034,HJ532278,2003-07-31 00:01:00+00:00,035XX S LEAVITT ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA PLATFORM,False,False,913,9,11,59,14,1162269.0,1881166.0,2003,2018-02-10 15:50:01+00:00,41.829580097,-87.680142381,"(41.829580097, -87.680142381)"
3270436,HK173786,2004-02-09 15:30:00+00:00,035XX S HOYNE AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,RESIDENCE,True,False,913,9,11,59,18,1162936.0,1881127.0,2004,2018-02-28 15:56:25+00:00,41.829459134,-87.677696258,"(41.829459134, -87.677696258)"
4683096,HM188422,2006-02-18 15:45:00+00:00,034XX S OAKLEY AVE,2091,NARCOTICS,FORFEIT PROPERTY,STREET,True,False,913,9,11,59,26,1161582.0,1881855.0,2006,2018-02-28 15:56:25+00:00,41.831485097,-87.682643831,"(41.831485097, -87.682643831)"
6921092,HR326803,2009-05-17 22:45:00+00:00,034XX S HAMILTON AVE,0331,ROBBERY,ATTEMPT: AGGRAVATED,SIDEWALK,False,False,913,9,11,59,03,1162581.0,1881848.0,2009,2018-02-28 15:56:25+00:00,41.831445065,-87.678978597,"(41.831445065, -87.678978597)"
2273103,HH553884,2002-08-02 21:09:04+00:00,037XX S WESTERN AVE,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,SIDEWALK,False,False,913,9,12,59,03,,,2002,2015-08-17 15:03:40+00:00,,,
3186089,HK193373,2004-02-20 03:24:55+00:00,025XX W 35TH ST,0865,THEFT,DELIVERY CONTAINER THEFT,OTHER RAILROAD PROP / TRAIN DEPOT,False,False,913,9,12,59,06,1160216.0,1881388.0,2004,2018-02-28 15:56:25+00:00,41.830231879,-87.687668705,"(41.830231879, -87.687668705)"
5507143,HN323121,2007-05-04 21:55:00+00:00,022XX W PERSHING RD,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,PARK PROPERTY,True,False,913,9,11,59,22,1162169.0,1878783.0,2007,2018-02-10 15:50:01+00:00,41.823042962,-87.68057571,"(41.823042962, -87.68057571)"
5558722,HN365232,2007-05-25 20:50:00+00:00,035XX S WESTERN AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,False,913,9,12,59,04B,1160939.0,1881245.0,2007,2018-02-28 15:56:25+00:00,41.829824529,-87.685019955,"(41.829824529, -87.685019955)"
7958255,HT186112,2011-03-02 23:50:00+00:00,035XX S OAKLEY AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,913,9,11,59,09,1161600.0,1881275.0,2011,2018-02-10 15:50:01+00:00,41.829893138,-87.682593908,"(41.829893138, -87.682593908)"
2420782,HH735157,2002-10-24 12:51:43+00:00,037XX S ARCHER AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,False,False,913,9,12,59,10,1160845.0,1879718.0,2002,2018-02-28 15:56:25+00:00,41.825636211,-87.685407095,"(41.825636211, -87.685407095)"
3200022,HK211436,2004-02-28 11:45:00+00:00,033XX S OAKLEY AVE,1090,ARSON,ATTEMPT ARSON,VEHICLE NON-COMMERCIAL,False,False,913,9,12,59,09,1161567.0,1882417.0,2004,2018-02-28 15:56:25+00:00,41.833027599,-87.682683249,"(41.833027599, -87.682683249)"
3528558,HK609464,2004-09-08 02:22:00+00:00,036XX S ARCHER AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESTAURANT,False,False,913,9,11,59,05,1161480.0,1880243.0,2004,2018-02-28 15:56:25+00:00,41.827063706,-87.683062849,"(41.827063706, -87.683062849)"
3549417,HK605032,2004-09-05 22:26:56+00:00,032XX S WESTERN AVE,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,SIDEWALK,True,False,913,9,12,59,22,1160868.0,1883170.0,2004,2018-02-28 15:56:25+00:00,41.835108416,-87.685227168,"(41.835108416, -87.685227168)"
8198135,HT432161,2011-07-06 02:00:00+00:00,036XX S HAMILTON AVE,0580,STALKING,SIMPLE,APARTMENT,False,True,913,9,11,59,08A,1162619.0,1880577.0,2011,2018-02-10 15:50:01+00:00,41.827956506,-87.678874698,"(41.827956506, -87.678874698)"
3443781,HK511516,2004-07-21 18:58:39+00:00,037XX S WESTERN AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA GARAGE / OTHER PROPERTY,False,False,913,9,12,59,14,1160980.0,1879888.0,2004,2018-02-28 15:56:25+00:00,41.826099916,-87.684907104,"(41.826099916, -87.684907104)"
5126042,HM724986,2006-11-17 03:07:14+00:00,035XX S DAMEN AVE,1200,DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,STREET,True,False,913,9,11,59,13,1163595.0,1881305.0,2006,2018-02-28 15:56:25+00:00,41.829933759,-87.675273397,"(41.829933759, -87.675273397)"
8492116,HV158039,2012-02-14 16:14:03+00:00,033XX S HAMILTON AVE,2022,NARCOTICS,POSS: COCAINE,RESIDENCE,True,False,913,9,12,59,18,1162562.0,1882444.0,2012,2018-02-10 15:50:01+00:00,41.833080952,-87.679031653,"(41.833080952, -87.679031653)"
2515848,HH850912,2002-12-20 18:20:00+00:00,035XX S ARTESIAN AVE,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,913,9,12,59,18,1160594.0,1881234.0,2002,2018-02-28 15:56:25+00:00,41.829801481,-87.686286067,"(41.829801481, -87.686286067)"
5838667,HN636798,2007-10-08 21:30:00+00:00,035XX S WESTERN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,913,9,12,59,24,1160939.0,1881245.0,2007,2018-02-28 15:56:25+00:00,41.829824529,-87.685019955,"(41.829824529, -87.685019955)"
6688946,HR103377,2009-01-03 02:07:04+00:00,023XX W 35TH PL,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,False,False,913,9,11,59,04A,1161392.0,1881059.0,2009,2016-02-04 06:33:39+00:00,41.82930473,-87.683363058,"(41.82930473, -87.683363058)"
2258164,HH536300,2002-07-26 05:08:28+00:00,032XX S DAMEN AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,WAREHOUSE,False,False,913,9,11,59,26,,,2002,2015-08-17 15:03:40+00:00,,,
2133608,HH366315,2002-05-12 09:00:00+00:00,021XX W 33RD ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,False,913,9,12,59,26,1162738.0,1882776.0,2002,2018-02-28 15:56:25+00:00,41.833988315,-87.678376588,"(41.833988315, -87.678376588)"
3468453,HK539763,2004-08-04 02:11:00+00:00,035XX S LEAVITT ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA PLATFORM,False,False,913,9,11,59,14,1162269.0,1881166.0,2004,2018-02-28 15:56:25+00:00,41.829580097,-87.680142381,"(41.829580097, -87.680142381)"
4741033,HM346649,2006-05-11 15:00:00+00:00,036XX S HOYNE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,False,False,913,9,11,59,17,1162954.0,1880476.0,2006,2018-02-10 15:50:01+00:00,41.827672341,-87.677648446,"(41.827672341, -87.677648446)"
6488941,HP564548,2008-09-10 20:14:55+00:00,036XX S DAMEN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,913,9,11,59,24,1163613.0,1880641.0,2008,2018-02-10 15:50:01+00:00,41.828111292,-87.675226018,"(41.828111292, -87.675226018)"
6688833,HR101040,2009-01-01 15:00:00+00:00,021XX W 35TH ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,913,9,11,59,04A,1162718.0,1881452.0,2009,2016-02-04 06:33:39+00:00,41.830355533,-87.678487006,"(41.830355533, -87.678487006)"
7711619,HS518670,2010-09-16 16:30:00+00:00,033XX S HAMILTON AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,913,9,12,59,14,1162560.0,1882531.0,2010,2018-02-10 15:50:01+00:00,41.833319731,-87.67903656,"(41.833319731, -87.67903656)"
4126599,HL388686,2005-05-30 21:00:00+00:00,034XX S ARCHER AVE,2022,NARCOTICS,POSS: COCAINE,PARKING LOT/GARAGE(NON.RESID.),True,False,913,9,11,59,18,1163417.0,1881857.0,2005,2018-02-10 15:50:01+00:00,41.831452247,-87.675910981,"(41.831452247, -87.675910981)"
5322537,HN182366,2007-02-17 21:20:00+00:00,037XX S ARCHER AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,913,9,12,59,04A,1160887.0,1879751.0,2007,2018-02-28 15:56:25+00:00,41.825725898,-87.685252094,"(41.825725898, -87.685252094)"
5425271,HN262833,2007-04-03 05:12:00+00:00,036XX S SEELEY AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,False,False,913,9,11,59,03,1163282.0,1880633.0,2007,2018-02-28 15:56:25+00:00,41.828096291,-87.676440649,"(41.828096291, -87.676440649)"
5769028,HN574282,2007-09-07 00:58:00+00:00,034XX S LEAVITT ST,2022,NARCOTICS,POSS: COCAINE,VEHICLE NON-COMMERCIAL,True,False,913,9,11,59,18,1162247.0,1881937.0,2007,2018-02-28 15:56:25+00:00,41.831696266,-87.680201592,"(41.831696266, -87.680201592)"
7047070,HR453913,2009-07-28 21:30:00+00:00,035XX S ARTESIAN AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,False,False,913,9,12,59,04A,1160595.0,1881228.0,2009,2018-02-28 15:56:25+00:00,41.829784996,-87.686282563,"(41.829784996, -87.686282563)"
7534376,HS323256,2010-05-24 03:17:00+00:00,035XX S ARCHER AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER RAILROAD PROP / TRAIN DEPOT,True,False,913,9,11,59,14,1162521.0,1881111.0,2010,2018-02-10 15:50:01+00:00,41.82942391,-87.679219332,"(41.82942391, -87.679219332)"
7735738,HS541448,2010-09-30 13:05:00+00:00,024XX W 35TH ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,False,False,913,9,12,59,03,1160781.0,1881408.0,2010,2018-02-10 15:50:01+00:00,41.83027509,-87.685595149,"(41.83027509, -87.685595149)"
3006791,HJ708337,2003-10-08 08:00:00+00:00,034XX S ARCHER AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,913,9,11,59,11,1163184.0,1881665.0,2003,2018-02-28 15:56:25+00:00,41.830930268,-87.676771264,"(41.830930268, -87.676771264)"
6038979,HP141232,2008-01-24 18:27:13+00:00,036XX S HAMILTON AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,False,913,9,11,59,26,1162622.0,1880462.0,2008,2018-02-28 15:56:25+00:00,41.827640871,-87.678866905,"(41.827640871, -87.678866905)"
7275005,HR690228,2009-12-10 18:00:00+00:00,032XX S WESTERN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,FACTORY/MANUFACTURING BUILDING,False,False,913,9,12,59,14,1161052.0,1883004.0,2009,2018-02-10 15:50:01+00:00,41.834649082,-87.684556615,"(41.834649082, -87.684556615)"
7895471,HT125567,2011-01-19 02:53:00+00:00,032XX S LEAVITT ST,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,False,False,913,9,12,59,09,1162212.0,1883069.0,2011,2016-02-04 06:33:39+00:00,41.834803328,-87.680298436,"(41.834803328, -87.680298436)"
7913742,HT142221,2010-12-09 07:00:00+00:00,032XX S WESTERN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,False,False,913,9,12,59,26,1160871.0,1882928.0,2010,2018-02-10 15:50:01+00:00,41.834444279,-87.68522286,"(41.834444279, -87.68522286)"
6793099,HR198602,2009-03-03 20:55:00+00:00,034XX S HAMILTON AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,False,False,913,9,11,59,03,,,2009,2015-08-17 15:03:40+00:00,,,
2303746,HH590545,2002-08-19 12:00:00+00:00,035XX S ARCHER AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,913,9,11,59,07,1162473.0,1881072.0,2002,2018-02-28 15:56:25+00:00,41.829317892,-87.679396533,"(41.829317892, -87.679396533)"
